_id,_country,_state,_st,_source_loc,_source_location,_source_subloc,_source_sublocation,_url,_long,_lat,_last_touch,_count,_check_me,_accuracy,_freq_per_day,_ratio_for_today,_ratio_for_yesterday,_num_new_links_last_scrape,_location_object,_lo_country,_lo_state,_lo_metro,_lo_county,_lo_city,_lo_locality,_lo_zip
60,USA,California,CA,sfbay,san francisco bay area,nby,north bay,sfbay.craigslist.org,-122.45239,37.7953,5/10/13 2:54,0,Y,2,24,100,25,0,"[{""city"": ""USA-SFO-SNF"", ""success"": true, ""metro"": ""USA-SFO"", ""country"": ""USA"", ""region"": ""USA-SFO-SAF"", ""zipcode"": ""USA-94129"", ""county"": ""USA-CA-SAF"", ""state"": ""USA-CA""}]",USA,USA-CA,USA-SFO,USA-CA-SAF,USA-SFO-SNF,USA-SFO-SAF,USA-94129
61,USA,California,CA,sfbay,san francisco bay area,scz,santa cruz,sfbay.craigslist.org,-122.46574,37.70787,5/10/13 2:54,0,Y,2,24,100,25,0,"[{""city"": ""USA-SFO-DAL"", ""success"": true, ""metro"": ""USA-SFO"", ""country"": ""USA"", ""region"": ""USA-SFO-PEN"", ""zipcode"": ""USA-94014"", ""county"": ""USA-CA-SAM"", ""state"": ""USA-CA""}]",USA,USA-CA,USA-SFO,USA-CA-SAM,USA-SFO-DAL,USA-SFO-PEN,USA-94014
62,USA,California,CA,slo,san luis obispo,,,slo.craigslist.org,-120.65962,35.28275,5/10/13 2:54,0,Y,1,24,100,25,0,"[{""city"": ""USA-SAL-SAL"", ""success"": true, ""metro"": ""USA-SAL"", ""country"": ""USA"", ""zipcode"": ""USA-93401"", ""county"": ""USA-CA-SNL"", ""state"": ""USA-CA""}]",USA,USA-CA,USA-SAL,USA-CA-SNL,USA-SAL-SAL,,USA-93401
63,USA,California,CA,santabarbara,santa barbara,,,santabarbara.craigslist.org,-119.69819,34.42083,5/10/13 2:54,0,Y,1,24,100,25,0,"[{""city"": ""USA-SAB-SAB"", ""success"": true, ""metro"": ""USA-SAB"", ""locality"": ""USA-SAB-DOW"", ""zipcode"": ""USA-93101"", ""county"": ""USA-CA-SAB"", ""state"": ""USA-CA""}]",,USA-CA,USA-SAB,USA-CA-SAB,USA-SAB-SAB,,USA-93101
64,USA,California,CA,santamaria,santa maria,,,santamaria.craigslist.org,-120.43572,34.95303,5/10/13 2:54,0,Y,1,24,100,25,0,"[{""city"": ""USA-SAB-SAM"", ""success"": true, ""metro"": ""USA-SAB"", ""country"": ""USA"", ""zipcode"": ""USA-93454"", ""county"": ""USA-CA-SAB"", ""state"": ""USA-CA""}]",USA,USA-CA,USA-SAB,USA-CA-SAB,USA-SAB-SAM,,USA-93454
65,USA,California,CA,siskiyou,siskiyou county,,,siskiyou.craigslist.org,-122.57701,41.77433,5/10/13 2:54,0,Y,1,24,100,25,0,"[{""city"": ""USA-CA-MON"", ""success"": true, ""country"": ""USA"", ""zipcode"": ""USA-96064"", ""county"": ""USA-CA-SIS"", ""state"": ""USA-CA""}]",USA,USA-CA,,USA-CA-SIS,USA-CA-MON,,USA-96064
66,USA,California,CA,stockton,stockton,,,stockton.craigslist.org,-121.29078,37.9577,5/10/13 2:54,0,Y,1,24,100,25,0,"[{""city"": ""USA-STC-STO"", ""success"": true, ""metro"": ""USA-STC"", ""locality"": ""USA-STC-CIV"", ""country"": ""USA"", ""zipcode"": ""USA-95202"", ""county"": ""USA-CA-SAJ"", ""state"": ""USA-CA""}]",USA,USA-CA,USA-STC,USA-CA-SAJ,USA-STC-STO,,USA-95202
67,USA,California,CA,susanville,susanville,,,susanville.craigslist.org,-120.65301,40.41628,5/10/13 2:54,0,Y,1,24,100,25,0,"[{""city"": ""USA-SUS-SUS"", ""success"": true, ""metro"": ""USA-SUS"", ""country"": ""USA"", ""zipcode"": ""USA-96130"", ""county"": ""USA-CA-LAS"", ""state"": ""USA-CA""}]",USA,USA-CA,USA-SUS,USA-CA-LAS,USA-SUS-SUS,,USA-96130
68,USA,California,CA,ventura,ventura county,,,ventura.craigslist.org,-119.13906,34.37049,5/10/13 2:54,0,Y,1,24,100,25,0,"[{""city"": ""USA-LAX-SNP"", ""success"": true, ""metro"": ""USA-LAX"", ""country"": ""USA"", ""zipcode"": ""USA-93060"", ""county"": ""USA-CA-VEN"", ""state"": ""USA-CA""}]",USA,USA-CA,USA-LAX,USA-CA-VEN,USA-LAX-SNP,,USA-93060
69,USA,California,CA,visalia,visalia-tulare,,,visalia.craigslist.org,-119.29206,36.33023,5/10/13 2:54,0,Y,1,24,100,25,0,"[{""city"": ""USA-VIS-VIS"", ""success"": true, ""metro"": ""USA-VIS"", ""country"": ""USA"", ""zipcode"": ""USA-93291"", ""county"": ""USA-CA-TUA"", ""state"": ""USA-CA""}]",USA,USA-CA,USA-VIS,USA-CA-TUA,USA-VIS-VIS,,USA-93291
70,USA,California,CA,yubasutter,yuba-sutter,,,yubasutter.craigslist.org,-121.75275,39.15989,5/10/13 2:54,0,Y,1,24,100,25,0,"[{""city"": ""USA-SAC-SUT"", ""success"": true, ""metro"": ""USA-SAC"", ""country"": ""USA"", ""zipcode"": ""USA-95982"", ""county"": ""USA-CA-STT"", ""state"": ""USA-CA""}]",USA,USA-CA,USA-SAC,USA-CA-STT,USA-SAC-SUT,,USA-95982
71,USA,Colorado,CO,boulder,boulder,,,boulder.craigslist.org,-105.27055,40.01499,5/10/13 2:54,0,Y,1,24,100,25,0,"[{""city"": ""USA-DEN-BOU"", ""success"": true, ""metro"": ""USA-DEN"", ""locality"": ""USA-DEN-CEB"", ""country"": ""USA"", ""zipcode"": ""USA-80302"", ""county"": ""USA-CO-BOU"", ""state"": ""USA-CO""}]",USA,USA-CO,USA-DEN,USA-CO-BOU,USA-DEN-BOU,,USA-80302
72,USA,Colorado,CO,cosprings,colorado springs,,,cosprings.craigslist.org,-104.82136,38.83388,5/10/13 2:54,0,Y,1,24,100,25,0,"[{""city"": ""USA-COO-COL"", ""success"": true, ""metro"": ""USA-COO"", ""country"": ""USA"", ""zipcode"": ""USA-80903"", ""county"": ""USA-CO-ELP"", ""state"": ""USA-CO""}]",USA,USA-CO,USA-COO,USA-CO-ELP,USA-COO-COL,,USA-80903
73,USA,Colorado,CO,denver,denver,,,denver.craigslist.org,-104.9847,39.73915,5/10/13 2:54,0,Y,1,24,100,25,0,"[{""city"": ""USA-DEN-DEN"", ""success"": true, ""metro"": ""USA-DEN"", ""locality"": ""USA-DEN-CAP"", ""country"": ""USA"", ""zipcode"": ""USA-80203"", ""county"": ""USA-CO-DEV"", ""state"": ""USA-CO""}]",USA,USA-CO,USA-DEN,USA-CO-DEV,USA-DEN-DEN,,USA-80203
74,USA,Colorado,CO,eastco,eastern CO,,,eastco.craigslist.org,-104.806,39.9795,5/10/13 2:54,0,Y,1,24,100,25,0,"[{""city"": ""USA-DEN-BRH"", ""success"": true, ""metro"": ""USA-DEN"", ""country"": ""USA"", ""zipcode"": ""USA-80601"", ""county"": ""USA-CO-ADA"", ""state"": ""USA-CO""}]",USA,USA-CO,USA-DEN,USA-CO-ADA,USA-DEN-BRH,,USA-80601
75,USA,Colorado,CO,fortcollins,fort collins / north CO,,,fortcollins.craigslist.org,-105.08442,40.58526,5/10/13 2:54,0,Y,1,24,100,25,0,"[{""city"": ""USA-FOC-FOR"", ""success"": true, ""metro"": ""USA-FOC"", ""country"": ""USA"", ""zipcode"": ""USA-80521"", ""county"": ""USA-CO-LAR"", ""state"": ""USA-CO""}]",USA,USA-CO,USA-FOC,USA-CO-LAR,USA-FOC-FOR,,USA-80521
76,USA,Colorado,CO,rockies,high rockies,,,rockies.craigslist.org,-104.89544,39.72086,5/10/13 2:54,0,Y,1,24,100,25,0,"[{""city"": ""USA-DEN-DEN"", ""success"": true, ""metro"": ""USA-DEN"", ""locality"": ""USA-DEN-CTE"", ""country"": ""USA"", ""zipcode"": ""USA-80230"", ""county"": ""USA-CO-DEV"", ""state"": ""USA-CO""}]",USA,USA-CO,USA-DEN,USA-CO-DEV,USA-DEN-DEN,,USA-80230
77,USA,Colorado,CO,pueblo,pueblo,,,pueblo.craigslist.org,-104.60914,38.25445,5/10/13 2:54,0,Y,1,24,100,25,0,"[{""city"": ""USA-PUE-PUE"", ""success"": true, ""metro"": ""USA-PUE"", ""country"": ""USA"", ""zipcode"": ""USA-81003"", ""county"": ""USA-CO-PUE"", ""state"": ""USA-CO""}]",USA,USA-CO,USA-PUE,USA-CO-PUE,USA-PUE-PUE,,USA-81003
78,USA,Colorado,CO,westslope,western slope,,,westslope.craigslist.org,-108.53501,39.11336,5/10/13 2:54,0,Y,1,24,100,25,0,"[{""city"": ""USA-GRJ-GRA"", ""success"": true, ""metro"": ""USA-GRJ"", ""country"": ""USA"", ""zipcode"": ""USA-81506"", ""county"": ""USA-CO-MEA"", ""state"": ""USA-CO""}]",USA,USA-CO,USA-GRJ,USA-CO-MEA,USA-GRJ-GRA,,USA-81506
79,USA,Connecticut,CT,newlondon,eastern CT,,,newlondon.craigslist.org,-72.07508,41.31982,5/10/13 2:54,0,Y,1,24,100,25,0,"[{""county"": ""USA-CT-NEL"", ""city"": ""USA-NOI-GRO"", ""metro"": ""USA-NOI"", ""zipcode"": ""USA-06340"", ""success"": true}]",,,USA-NOI,USA-CT-NEL,USA-NOI-GRO,,USA-06340
80,USA,Connecticut,CT,hartford,hartford,,,hartford.craigslist.org,-72.68509,41.76371,5/10/13 2:54,0,Y,1,24,100,25,0,"[{""city"": ""USA-HRT-HAR"", ""success"": true, ""metro"": ""USA-HRT"", ""locality"": ""USA-HRT-DOW"", ""country"": ""USA"", ""zipcode"": ""USA-06105"", ""county"": ""USA-CT-HAR"", ""state"": ""USA-CT""}]",USA,USA-CT,USA-HRT,USA-CT-HAR,USA-HRT-HAR,,USA-06105
81,USA,Connecticut,CT,newhaven,new haven,,,newhaven.craigslist.org,-72.92816,41.30815,5/10/13 2:54,0,Y,1,24,100,25,0,"[{""city"": ""USA-NYM-NWV"", ""success"": true, ""metro"": ""USA-NYM"", ""locality"": ""USA-NYM-DOH"", ""country"": ""USA"", ""zipcode"": ""USA-06510"", ""county"": ""USA-CT-NEH"", ""state"": ""USA-CT""}]",USA,USA-CT,USA-NYM,USA-CT-NEH,USA-NYM-NWV,,USA-06510
82,USA,Connecticut,CT,nwct,northwest CT,,,nwct.craigslist.org,-73.08775,41.60322,5/10/13 2:54,0,Y,1,24,100,25,0,"[{""city"": ""USA-NYM-OAV"", ""success"": true, ""metro"": ""USA-NYM"", ""country"": ""USA"", ""zipcode"": ""USA-06779"", ""county"": ""USA-CT-LIT"", ""state"": ""USA-CT""}]",USA,USA-CT,USA-NYM,USA-CT-LIT,USA-NYM-OAV,,USA-06779
83,USA,Delaware,DE,delaware,delaware,,,delaware.craigslist.org,-93.29861,35.28361,5/10/13 2:54,0,Y,1,24,100,25,0,"[{""city"": ""USA-AR-DEA"", ""success"": true, ""country"": ""USA"", ""zipcode"": ""USA-72835"", ""county"": ""USA-AR-LOG"", ""state"": ""USA-AR""}]",USA,USA-AR,,USA-AR-LOG,USA-AR-DEA,,USA-72835
84,USA,District of Columbia,DC,washingtondc,washington,doc,district of columbia,washingtondc.craigslist.org,-77.03637,38.89511,5/10/13 2:54,0,Y,2,24,100,25,0,"[{""city"": ""USA-WAS-WSD"", ""success"": true, ""metro"": ""USA-WAS"", ""locality"": ""USA-WAS-DWW"", ""country"": ""USA"", ""region"": ""USA-WAS-DIS"", ""zipcode"": ""USA-20004"", ""county"": ""USA-DC-DIS"", ""state"": ""USA-VA""}]",USA,USA-VA,USA-WAS,USA-DC-DIS,USA-WAS-WSD,USA-WAS-DIS,USA-20004
85,USA,District of Columbia,DC,washingtondc,washington,nva,northern virginia,washingtondc.craigslist.org,-77.07512,38.91185,5/10/13 2:54,0,Y,2,24,100,25,0,"[{""city"": ""USA-WAS-WSD"", ""success"": true, ""metro"": ""USA-WAS"", ""locality"": ""USA-WAS-GEO"", ""country"": ""USA"", ""region"": ""USA-WAS-DIS"", ""zipcode"": ""USA-20007"", ""county"": ""USA-DC-DIS"", ""state"": ""USA-VA""}]",USA,USA-VA,USA-WAS,USA-DC-DIS,USA-WAS-WSD,USA-WAS-DIS,USA-20007
86,USA,District of Columbia,DC,washingtondc,washington,mld,maryland,washingtondc.craigslist.org,-77.03637,38.89511,5/10/13 2:54,0,Y,2,24,100,25,0,"[{""city"": ""USA-WAS-WSD"", ""success"": true, ""metro"": ""USA-WAS"", ""locality"": ""USA-WAS-DWW"", ""country"": ""USA"", ""region"": ""USA-WAS-DIS"", ""zipcode"": ""USA-20004"", ""county"": ""USA-DC-DIS"", ""state"": ""USA-VA""}]",USA,USA-VA,USA-WAS,USA-DC-DIS,USA-WAS-WSD,USA-WAS-DIS,USA-20004
87,USA,Florida,FL,daytona,daytona beach,,,daytona.craigslist.org,-81.02283,29.21081,5/10/13 2:54,0,Y,1,24,100,25,0,"[{""city"": ""USA-ORL-DAY"", ""success"": true, ""metro"": ""USA-ORL"", ""country"": ""USA"", ""zipcode"": ""USA-32114"", ""county"": ""USA-FL-VOL"", ""state"": ""USA-FL""}]",USA,USA-FL,USA-ORL,USA-FL-VOL,USA-ORL-DAY,,USA-32114
88,USA,Florida,FL,keys,florida keys,,,keys.craigslist.org,-81.58314,24.66709,5/10/13 2:54,0,Y,1,24,100,25,0,"[{""county"": ""USA-FL-MON"", ""success"": true}]",,,,USA-FL-MON,,,
89,USA,Florida,FL,fortlauderdale,fort lauderdale,mdc,miami / dade,fortlauderdale.craigslist.org,-80.20894,25.96676,5/10/13 2:54,0,Y,2,24,100,25,0,"[{""city"": ""USA-MIA-MIF"", ""success"": true, ""metro"": ""USA-MIA"", ""country"": ""USA"", ""region"": ""USA-MIA-MIA"", ""zipcode"": ""USA-33169"", ""county"": ""USA-FL-MIA"", ""state"": ""USA-FL""}]",USA,USA-FL,USA-MIA,USA-FL-MIA,USA-MIA-MIF,USA-MIA-MIA,USA-33169
90,USA,Florida,FL,fortlauderdale,fort lauderdale,brw,broward county,fortlauderdale.craigslist.org,-80.14338,26.12231,5/10/13 2:54,0,Y,2,24,100,25,0,"[{""city"": ""USA-MIA-FOR"", ""success"": true, ""metro"": ""USA-MIA"", ""locality"": ""USA-MIA-FLL"", ""country"": ""USA"", ""region"": ""USA-MIA-BRO"", ""zipcode"": ""USA-33301"", ""county"": ""USA-FL-BRW"", ""state"": ""USA-FL""}]",USA,USA-FL,USA-MIA,USA-FL-BRW,USA-MIA-FOR,USA-MIA-BRO,USA-33301
91,USA,Florida,FL,fortlauderdale,fort lauderdale,pbc,palm beach co,fortlauderdale.craigslist.org,-80.33558,26.06746,5/10/13 2:54,0,Y,2,24,100,25,0,"[{""city"": ""USA-MIA-FOR"", ""success"": true, ""metro"": ""USA-MIA"", ""country"": ""USA"", ""region"": ""USA-MIA-BRO"", ""zipcode"": ""USA-33330"", ""county"": ""USA-FL-BRW"", ""state"": ""USA-FL""}]",USA,USA-FL,USA-MIA,USA-FL-BRW,USA-MIA-FOR,USA-MIA-BRO,USA-33330
92,USA,Florida,FL,fortmyers,ft myers / SW florida,lee,lee county,fortmyers.craigslist.org,-81.87231,26.64063,5/10/13 2:54,0,Y,2,24,100,25,0,"[{""county"": ""USA-FL-LLE"", ""city"": ""USA-CAC-FOF"", ""metro"": ""USA-CAC"", ""zipcode"": ""USA-33901"", ""success"": true}]",,,USA-CAC,USA-FL-LLE,USA-CAC-FOF,,USA-33901
93,USA,Florida,FL,fortmyers,ft myers / SW florida,chl,charlotte co,fortmyers.craigslist.org,-81.84806,26.57336,5/10/13 2:54,0,Y,2,24,100,25,0,"[{""city"": ""USA-CAC-FOF"", ""success"": true, ""metro"": ""USA-CAC"", ""country"": ""USA"", ""zipcode"": ""USA-33912"", ""county"": ""USA-FL-LLE"", ""state"": ""USA-FL""}]",USA,USA-FL,USA-CAC,USA-FL-LLE,USA-CAC-FOF,,USA-33912
94,USA,Florida,FL,fortmyers,ft myers / SW florida,col,collier co,fortmyers.craigslist.org,-81.87195,26.60796,5/10/13 2:54,0,Y,2,24,100,25,0,"[{""city"": ""USA-CAC-FOF"", ""success"": true, ""metro"": ""USA-CAC"", ""zipcode"": ""USA-33901"", ""county"": ""USA-FL-LLE"", ""state"": ""USA-FL""}]",,USA-FL,USA-CAC,USA-FL-LLE,USA-CAC-FOF,,USA-33901
95,USA,Florida,FL,gainesville,gainesville,,,gainesville.craigslist.org,-82.32483,29.65163,5/10/13 2:54,0,Y,1,24,100,25,0,"[{""city"": ""USA-GAI-GAI"", ""success"": true, ""metro"": ""USA-GAI"", ""country"": ""USA"", ""zipcode"": ""USA-32601"", ""county"": ""USA-FL-ALA"", ""state"": ""USA-FL""}]",USA,USA-FL,USA-GAI,USA-FL-ALA,USA-GAI-GAI,,USA-32601
96,USA,Florida,FL,cfl,heartland florida,,,cfl.craigslist.org,-86.65306,30.46027,5/10/13 2:54,0,Y,1,24,100,25,0,"[{""city"": ""USA-CRT-FOR"", ""success"": true, ""metro"": ""USA-CRT"", ""country"": ""USA"", ""zipcode"": ""USA-32547"", ""county"": ""USA-FL-OKA"", ""state"": ""USA-FL""}]",USA,USA-FL,USA-CRT,USA-FL-OKA,USA-CRT-FOR,,USA-32547
97,USA,Florida,FL,jacksonville,jacksonville,,,jacksonville.craigslist.org,-81.65565,30.33218,5/10/13 2:54,0,Y,1,24,100,25,0,"[{""city"": ""USA-JAF-JAF"", ""success"": true, ""metro"": ""USA-JAF"", ""locality"": ""USA-JAF-HOS"", ""country"": ""USA"", ""zipcode"": ""USA-32202"", ""county"": ""USA-FL-DUV"", ""state"": ""USA-FL""}]",USA,USA-FL,USA-JAF,USA-FL-DUV,USA-JAF-JAF,,USA-32202
98,USA,Florida,FL,lakeland,lakeland,,,lakeland.craigslist.org,-81.9498,28.03947,5/10/13 2:54,0,Y,1,24,100,25,0,"[{""city"": ""USA-LAL-LAL"", ""success"": true, ""metro"": ""USA-LAL"", ""locality"": ""USA-LAL-EAS"", ""country"": ""USA"", ""zipcode"": ""USA-33801"", ""county"": ""USA-FL-POL"", ""state"": ""USA-FL""}]",USA,USA-FL,USA-LAL,USA-FL-POL,USA-LAL-LAL,,USA-33801
99,USA,Florida,FL,lakecity,north central FL,,,lakecity.craigslist.org,-80.18853,26.49488,5/10/13 2:54,0,Y,1,24,100,25,0,"[{""city"": ""USA-MIA-BOY"", ""success"": true, ""metro"": ""USA-MIA"", ""country"": ""USA"", ""region"": ""USA-MIA-PAL"", ""zipcode"": ""USA-33437"", ""county"": ""USA-FL-PAM"", ""state"": ""USA-FL""}]",USA,USA-FL,USA-MIA,USA-FL-PAM,USA-MIA-BOY,USA-MIA-PAL,USA-33437
100,USA,Florida,FL,ocala,ocala,,,ocala.craigslist.org,-82.14009,29.1872,5/10/13 2:54,0,Y,1,24,100,25,0,"[{""city"": ""USA-OCA-OCA"", ""success"": true, ""metro"": ""USA-OCA"", ""country"": ""USA"", ""zipcode"": ""USA-34475"", ""county"": ""USA-FL-MRI"", ""state"": ""USA-FL""}]",USA,USA-FL,USA-OCA,USA-FL-MRI,USA-OCA-OCA,,USA-34475
101,USA,Florida,FL,okaloosa,okaloosa / walton,,,okaloosa.craigslist.org,-86.65292,30.45277,5/10/13 2:54,0,Y,1,24,100,25,0,"[{""city"": ""USA-CRT-HUR"", ""success"": true, ""metro"": ""USA-CRT"", ""country"": ""USA"", ""zipcode"": ""USA-32544"", ""county"": ""USA-FL-OKA"", ""state"": ""USA-FL""}]",USA,USA-FL,USA-CRT,USA-FL-OKA,USA-CRT-HUR,,USA-32544
102,USA,Florida,FL,orlando,orlando,,,orlando.craigslist.org,-81.37924,28.53834,5/10/13 2:54,0,Y,1,24,100,25,0,"[{""city"": ""USA-ORL-ORL"", ""success"": true, ""metro"": ""USA-ORL"", ""locality"": ""USA-ORL-CET"", ""country"": ""USA"", ""zipcode"": ""USA-32801"", ""county"": ""USA-FL-ORA"", ""state"": ""USA-FL""}]",USA,USA-FL,USA-ORL,USA-FL-ORA,USA-ORL-ORL,,USA-32801
103,USA,Florida,FL,panamacity,panama city,,,panamacity.craigslist.org,-85.66021,30.15881,5/10/13 2:54,0,Y,1,24,100,25,0,"[{""city"": ""USA-PAN-PAF"", ""success"": true, ""metro"": ""USA-PAN"", ""country"": ""USA"", ""zipcode"": ""USA-32401"", ""county"": ""USA-FL-BAY""}]",USA,,USA-PAN,USA-FL-BAY,USA-PAN-PAF,,USA-32401
104,USA,Florida,FL,pensacola,pensacola,,,pensacola.craigslist.org,-87.21691,30.42131,5/10/13 2:54,0,Y,1,24,100,25,0,"[{""city"": ""USA-PES-PEN"", ""success"": true, ""metro"": ""USA-PES"", ""country"": ""USA"", ""zipcode"": ""USA-32501"", ""county"": ""USA-FL-ESC""}]",USA,,USA-PES,USA-FL-ESC,USA-PES-PEN,,USA-32501
105,USA,Florida,FL,sarasota,sarasota-bradenton,,,sarasota.craigslist.org,-82.55494,27.39459,5/10/13 2:54,0,Y,1,24,100,25,0,"[{""city"": ""USA-SAR-SAR"", ""success"": true, ""metro"": ""USA-SAR"", ""country"": ""USA"", ""zipcode"": ""USA-34243"", ""county"": ""USA-FL-MAN"", ""state"": ""USA-FL""}]",USA,USA-FL,USA-SAR,USA-FL-MAN,USA-SAR-SAR,,USA-34243
106,USA,Florida,FL,miami,south florida,mdc,miami / dade,miami.craigslist.org,-80.22098,25.72381,5/10/13 2:54,0,Y,2,24,100,25,0,"[{""county"": ""USA-FL-MIA"", ""country"": ""USA"", ""success"": true}]",USA,,,USA-FL-MIA,,,
107,USA,Florida,FL,miami,south florida,brw,broward county,miami.craigslist.org,-80.2,26.13333,5/10/13 2:54,0,Y,2,24,100,25,0,"[{""city"": ""USA-MIA-FOR"", ""success"": true, ""metro"": ""USA-MIA"", ""country"": ""USA"", ""region"": ""USA-MIA-BRO"", ""zipcode"": ""USA-33311"", ""county"": ""USA-FL-BRW"", ""state"": ""USA-FL""}]",USA,USA-FL,USA-MIA,USA-FL-BRW,USA-MIA-FOR,USA-MIA-BRO,USA-33311
108,USA,Florida,FL,miami,south florida,pbc,palm beach co,miami.craigslist.org,-80.03643,26.70562,5/10/13 2:54,0,Y,2,24,100,25,0,"[{""city"": ""USA-MIA-PAF"", ""success"": true, ""metro"": ""USA-MIA"", ""country"": ""USA"", ""region"": ""USA-MIA-PAL"", ""zipcode"": ""USA-33480"", ""county"": ""USA-FL-PAM""}]",USA,,USA-MIA,USA-FL-PAM,USA-MIA-PAF,USA-MIA-PAL,USA-33480
109,USA,Florida,FL,spacecoast,space coast,,,spacecoast.craigslist.org,-80.72144,28.26393,5/10/13 2:54,0,Y,1,24,100,25,0,"[{""city"": ""USA-PLM-ROC"", ""success"": true, ""metro"": ""USA-PLM"", ""country"": ""USA"", ""zipcode"": ""USA-32955"", ""county"": ""USA-FL-BRE"", ""state"": ""USA-FL""}]",USA,USA-FL,USA-PLM,USA-FL-BRE,USA-PLM-ROC,,USA-32955
110,USA,Florida,FL,staugustine,st augustine,,,staugustine.craigslist.org,-81.31321,29.89426,5/10/13 2:54,0,Y,1,24,100,25,0,"[{""city"": ""USA-JAF-SAA"", ""success"": true, ""metro"": ""USA-JAF"", ""country"": ""USA"", ""zipcode"": ""USA-32084"", ""county"": ""USA-FL-SAJ"", ""state"": ""USA-FL""}]",USA,USA-FL,USA-JAF,USA-FL-SAJ,USA-JAF-SAA,,USA-32084
111,USA,Florida,FL,tallahassee,tallahassee,,,tallahassee.craigslist.org,-84.28073,30.43826,5/10/13 2:54,0,Y,1,24,100,25,0,"[{""city"": ""USA-TLH-TAL"", ""success"": true, ""metro"": ""USA-TLH"", ""country"": ""USA"", ""zipcode"": ""USA-32301"", ""county"": ""USA-FL-LEO"", ""state"": ""USA-FL""}]",USA,USA-FL,USA-TLH,USA-FL-LEO,USA-TLH-TAL,,USA-32301
112,USA,Florida,FL,tampa,tampa bay area,hdo,hernando co,tampa.craigslist.org,-82.45509,28.53867,5/10/13 2:54,0,Y,2,24,100,25,0,"[{""city"": ""USA-TPA-BRO"", ""success"": true, ""metro"": ""USA-TPA"", ""country"": ""USA"", ""region"": ""USA-TPA-HER"", ""zipcode"": ""USA-34601"", ""county"": ""USA-FL-HER"", ""state"": ""USA-FL""}]",USA,USA-FL,USA-TPA,USA-FL-HER,USA-TPA-BRO,USA-TPA-HER,USA-34601
113,USA,Florida,FL,tampa,tampa bay area,hil,hillsborough co,tampa.craigslist.org,-82.3,28,5/10/13 2:54,0,Y,2,24,100,25,0,"[{""city"": ""USA-TPA-SEF"", ""success"": true, ""metro"": ""USA-TPA"", ""country"": ""USA"", ""region"": ""USA-TPA-HIL"", ""zipcode"": ""USA-33584"", ""county"": ""USA-FL-HIL"", ""state"": ""USA-FL""}]",USA,USA-FL,USA-TPA,USA-FL-HIL,USA-TPA-SEF,USA-TPA-HIL,USA-33584
114,USA,Florida,FL,tampa,tampa bay area,psc,pasco co,tampa.craigslist.org,-82.66748,28.28731,5/10/13 2:54,0,Y,2,24,100,25,0,"[{""city"": ""USA-TPA-NEW"", ""success"": true, ""metro"": ""USA-TPA"", ""country"": ""USA"", ""region"": ""USA-TPA-PAS"", ""zipcode"": ""USA-34654"", ""county"": ""USA-FL-PAS"", ""state"": ""USA-FL""}]",USA,USA-FL,USA-TPA,USA-FL-PAS,USA-TPA-NEW,USA-TPA-PAS,USA-34654
115,USA,Florida,FL,tampa,tampa bay area,pnl,pinellas co,tampa.craigslist.org,-82.67535,28.05153,5/10/13 2:54,0,Y,2,24,100,25,0,"[{""city"": ""USA-TPA-OLD"", ""success"": true, ""metro"": ""USA-TPA"", ""country"": ""USA"", ""region"": ""USA-TPA-PIN"", ""zipcode"": ""USA-34677"", ""county"": ""USA-FL-PIE"", ""state"": ""USA-FL""}]",USA,USA-FL,USA-TPA,USA-FL-PIE,USA-TPA-OLD,USA-TPA-PIN,USA-34677
116,USA,Florida,FL,treasure,treasure coast,,,treasure.craigslist.org,-80.49144,27.23838,5/10/13 2:54,0,Y,1,24,100,25,0,"[{""city"": ""USA-PTT-POR"", ""success"": true, ""metro"": ""USA-PTT"", ""country"": ""USA"", ""zipcode"": ""USA-34987"", ""county"": ""USA-FL-SIL"", ""state"": ""USA-FL""}]",USA,USA-FL,USA-PTT,USA-FL-SIL,USA-PTT-POR,,USA-34987
117,USA,Florida,FL,westpalmbeach,west palm beach,mdc,miami / dade,westpalmbeach.craigslist.org,-80.80237,27.57394,5/10/13 2:54,0,Y,2,24,100,25,0,"[{""city"": ""USA-OKE-OKE"", ""success"": true, ""metro"": ""USA-OKE"", ""country"": ""USA"", ""zipcode"": ""USA-34972"", ""county"": ""USA-FL-OKE"", ""state"": ""USA-FL""}]",USA,USA-FL,USA-OKE,USA-FL-OKE,USA-OKE-OKE,,USA-34972
118,USA,Florida,FL,westpalmbeach,west palm beach,brw,broward county,westpalmbeach.craigslist.org,-80.80237,27.57394,5/10/13 2:54,0,Y,2,24,100,25,0,"[{""city"": ""USA-OKE-OKE"", ""success"": true, ""metro"": ""USA-OKE"", ""country"": ""USA"", ""zipcode"": ""USA-34972"", ""county"": ""USA-FL-OKE"", ""state"": ""USA-FL""}]",USA,USA-FL,USA-OKE,USA-FL-OKE,USA-OKE-OKE,,USA-34972
119,USA,Florida,FL,westpalmbeach,west palm beach,pbc,palm beach co,westpalmbeach.craigslist.org,-80.05337,26.71534,5/10/13 2:54,0,Y,2,24,100,25,0,"[{""city"": ""USA-MIA-WES"", ""success"": true, ""metro"": ""USA-MIA"", ""country"": ""USA"", ""region"": ""USA-MIA-PAL"", ""zipcode"": ""USA-33401"", ""county"": ""USA-FL-PAM"", ""state"": ""USA-FL""}]",USA,USA-FL,USA-MIA,USA-FL-PAM,USA-MIA-WES,USA-MIA-PAL,USA-33401
